name,phone,website,rating,reviews_count,address,maps_url,place_id,top_review,found_via,likely_noise
FLYERINN Forex Pvt Ltd,099102 28600,https://flyerinnforex.com/,5,101,"Office No B-32, Ocean Complex, P Block, P-6, Sector 18, Noida, Uttar Pradesh 201301, India",https://maps.google.com/?cid=2065748799203689271,ChIJPWXmBOvlDDkRN8O5i5YDqxw,Wonderful experience with FLYERINN Forex in Noida Sector 18. Their staff is very professional and polite. I got the best exchange rates for USD and Euro compared to other forex dealers nearby in Secto,cryptocurrency exchange Noida,YES
Money Man Forex,087909 02679,,4.9,97,"7-1/134/135 gnt circle, Nallagandla - Tellapur Rd, opp. tanishq, HUDA Layout, Serilingampalle (M), Nallagandla, Telangana 500019, India",https://maps.google.com/?cid=14412872085700107308,ChIJtQk3MfaTyzsRLFxMnczOBMg,Mr Rafi had very bad behaviour and he is not doing deals and business transparently. He wants to take cash but doing it without documents and official process and giving very poor rate almost 20-30% d,cryptocurrency exchange Hyderabad,YES
HS Forex Services,062061 75337,https://hsforex.site/,5,97,"Shop No LGF-11, Aarza Square, 2, 7th Ave, Greater Noida West, Gaur City 1, Sector 4, Greater Noida, Ghaziabad, Uttar Pradesh 201308, India",https://maps.google.com/?cid=5849484111867242722,ChIJA0Kw1oTvDDkR4mgjz86KLVE,"Excellent & prompt service. I have visited for exchange of VND. Within no time, they have exchange the required amount. Definately, I have to mentioned the name of Mr Hashan , he is excellent human be",crypto cash Noida,YES
Forex Room Private Limited (Money changer/Currency Exchange),088005 14545,,5,96,"GF, Sushant shopping arcade, E 134, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=9828851429287284453,ChIJg4qOjIUZDTkR5U7CqEwYZ4g,Quick and hassle-free currency exchange with good rates. Staff is polite and professional. Highly recommended,cryptocurrency exchange Gurgaon,YES
A G Forex,073070 00800,,4.9,94,"Shop No. 2, Dhamotia Complex, Link Rd, Near Jasbir Oil Co, Near Samrala Chowk, Shivajinagar, Ludhiana, Punjab 141008, India",https://maps.google.com/?cid=799564484863444787,ChIJWz4Sv5-DGjkRM8dNp6mfGAs,"""Exceptional service! The staff at A.G Forex were incredibly knowledgeable and efficient. They made the process smooth and hassle-free. The rates were competitive, and the overall experience was outst",buy bitcoin Ludhiana,YES
ANY TIME FOREX(Money Changer Service),098183 42550,http://anytimeforex.co.in/,4.8,92,"Shop no. C-168, 1st floor, Arcadia, S City Rd, South City II, Sector 49, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=6026382918448364350,ChIJqw0R9NojDTkRPruYzlUDolM,Got best rate and quick service. Home delivery is very fast and reliable.,cryptocurrency exchange Gurgaon,YES
Nirvana Forex-Money Exchange Services,099116 93253,http://nirvanaforex.in/,4.9,88,"1st floor, Nirvana Courtyard, A-115, Nirvana Country, Sector 50, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=6151170224067724699,ChIJC5jhEiAjDTkRm0WEfrpYXVU,Great experience. Delivered forex within an hour at my doorstep at a good rate. Would recommend for forex services.,cryptocurrency exchange Gurgaon,YES
PRIYANSHI FOREX PVT. LTD.,099995 58477,,4.4,88,"CLOSE TO FITGEE, GROUND FLOOR, PLOT NO 127, Sector 44, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=9883272533702757623,ChIJ_xAsiicZDTkR90y6bQFwKIk,"Best exchange rate in gurgaon n.c.r
Multiple Brillent experience with mr.vipin
Best team
Very supportive and helpful staff
Mr.vipin is very jolly in nature and friendly.
Highly recommended.
Home deliv",cryptocurrency exchange Gurgaon,YES
Navneet Forex Private Limited,074090 99919,,4.9,85,"Fatehabad Rd, Bansal Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",https://maps.google.com/?cid=514408061671329928,ChIJl1m77fRsdDkRiFCEGWiLIwc,Excellent service with genuine rates...Excellent support by mr Vivek  overall good experience,cryptocurrency exchange Agra,YES
Aabhushan Forex & Jewels Private Limited,097730 64838,https://aabhushanforex.dhanda.app/,5,84,"F-24, Eternity Mall, Teen Hath Naka, Lal Bahadur Shastri Marg, Kashish Park, Thane West, Thane, Maharashtra 400604, India",https://maps.google.com/?cid=2135994716269705219,ChIJw4gv5iS55zsRA_hdoeCTpB0,Aabhushan Forex is the best one stop place for currency exchange which will give you the best competitive forex rate. Punit and Nikhil both are very polite and helpful person. Must recommended!,buy bitcoin Thane,YES
M S Forex (p) ltd,098971 09527,,4.6,81,"Fatehabad Rd, opp. kailash cinema, Bansal Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",https://maps.google.com/?cid=3428304780547611905,ChIJF53qSiNxdDkRAV1QsgjJky8,"I had a great experience with MS Forex Agra. They provide excellent exchange rates right at your doorstep, which is super convenient. The staff is very polite, professional, and helpful, making the wh",buy bitcoin Agra,YES
Om Forex Money Exchange Service,085950 00710,https://omforexmoneyexchangeservice.co.in/,5,80,"UGF-172, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Market, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=9306134706814080312,ChIJDbj5UtcZDTkROFWWtzUIJoE,Good and excellent service in Gurgaon areas and best rate here,cryptocurrency exchange Gurgaon,YES
Xotik Travel and Forex Pvt Ltd,,http://www.xotik.in/,4.9,80,"No.13 1st Floor, Diwan Bahadur Rd, opp. to Savitha Hall, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",https://maps.google.com/?cid=8389515251082192975,ChIJQdMDA3ZZqDsRT-h52quLbXQ,Super. Excellent. Nice approach and received good informations. Thanks 👍🙏,cryptocurrency exchange Coimbatore,YES
Multimoney Forex Ltd. Guwahati,062923 16284,https://www.multimoney.co.in/currency-exchange-in-guwahati,4.9,78,"Holding No 2, 1st Floor, GNB Rd, Guwahati Club, Guwahati, Assam 781003, India",https://maps.google.com/?cid=16660308136467385004,ChIJ2e0r7a1ZWjcRrEqw4vpNNec,"I wanted to change Euros to Indian rupees. I asked around at several Indian banks in Guwahati (Axis, HDFC, SBI) who don't seem to exchange foreign currency. They adviced me to go here. From my experie",cryptocurrency exchange Guwahati,YES
Crossworld Forex Pvt Ltd,093727 97367,http://crossworldforex.com/,4.7,74,"Ram Smruti Building, Ground floor, 4, Ram Maruti Rd, Naupada, Thane West, Thane, Maharashtra 400602, India",https://maps.google.com/?cid=17232020311201482864,ChIJ-XQwW1-55zsRcAh7gyxvJO8,I have been using their services. They are very polite and always give a decent rate and prompt response. I will definitely recommend them to friends. A special mention of Deepak who has been my main ,buy bitcoin Thane,YES
Trust Forex- Money Exchange & International Money Transfer,089294 84896,https://trustforex.info/,4.7,72,"UGF 58, Vyapar Kendra Market, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=15997905794454705986,ChIJ86V9KjUZDTkRQteiPI_6A94,Our travel was very urgent and unplanned. It was quite difficult for me to arrange euro. One of my friend recommended them . Their customer dealing rates services is just amazing. I really like the wa,cryptocurrency exchange Gurgaon,YES
Buyex Forex Fintech,096331 16644,https://www.buyexforex.com/,5,63,"First Floor, Integrated Startup Complex, Kerala Technology Innovation Park, Kinfra Hi-Tech Park Main Rd, HMT Colony, North Kalamassery, Kalamassery, Kochi, Kerala 683503, India",https://maps.google.com/?cid=11299666628644581279,ChIJr-IGlLsNCDsRny-yOO560Jw,"I took a Travel Card from them. Frankly, I found them to be the best service provider in terms of both exchange rate and customer support
Now that I have arrived in Georgia, I truly understand and app",cryptocurrency exchange Kochi,YES
Ashirvad Enterprise | Western Union | Travel | Moneygram,076000 02264,https://sites.google.com/view/ashirvadenterprise,4.9,62,"FF-222, Grand Monark, 100 Feet Rd, Satellite, Vejalpur, Ahmedabad, Gujarat 380015, India",https://maps.google.com/?cid=11015661009381407498,ChIJJYNFSaybXjkRCrtMFlN935g,Superb services..! We co-operative and freindly people to work with!,cryptocurrency exchange Ahmedabad,
Keyansh Forex,,https://www.instagram.com/keyanshforex?igsh=MXNnNzdranFpNDRzNA==,5,62,"Gill Rd, adjacent Street Number 2, Near Gill Chowk, Dasmesh Nagar, New Kartar Nagar, Ludhiana, Punjab 141003, India",https://maps.google.com/?cid=17727534650671729596,ChIJJ0tDFgyDGjkRvIu3HNfaBPY,Good service and very co-operating,buy bitcoin Ludhiana,YES
TCI FOREX PVT LTD/ Money Changer/Foreign Exchange Services/Money Transfer/Abroad Fees Transfer/Outwards remittances,099366 55559,http://www.tciforex.com/,4.8,61,"203, UTTAM PALACE, 3, Sapru Marg, Prem Nagar, Hazratganj, Lucknow, Uttar Pradesh 226001, India",https://maps.google.com/?cid=5327105045847622645,ChIJ8bvsO1n9mzkR9UPwotCt7Uk,"I had a great experience with TCI Exchange Forex Pvt. Ltd. They offered me the best INR to USD conversion rate compared to other exchange providers. The service was quick, smooth, and hassle-free. Hig",cryptocurrency exchange Lucknow,YES
Western Union _ Ahmedabad,098259 76263,https://poloforex.com/western-union/,4.5,59,"UL-4, Sun Plaza Complex, Swastik Cross Road, Commerce College Rd, above Sheth Optical, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India",https://maps.google.com/?cid=3344909483623296834,ChIJDwb5FU6FXjkRQq8zCXSBay4,Very good service and very well guided.,buy bitcoin Ahmedabad,
KRISHNA MONEY EXCHANGE PVT LTD,098957 08858,http://krishnamoneyexchange.website3.me/,4.9,59,"61/245, B2, ZEIA ARCADE, Church Landing Rd, Pallimukku, Kochi, Kerala 682016, India",https://maps.google.com/?cid=10752826875148098403,ChIJc7n2XmFzCDsRY9t5cBK3OZU,"Excellent service at very competitive rates.
Returning satisfied customer.",cryptocurrency exchange Kochi,YES
Rudra forex ! Money exchange Services,076699 33006,https://rudraforex.in.net/,4.6,56,"UGF-179-80, Vayapar Kendra Market, Block C, Sushant Lok Phase-1, Sector 43 Very, IGI Airport, near New Delhi, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=6856190886213475006,ChIJyaWUCq8ZDTkRvloGDUkVJl8,"The real rubbish service. They ve been responsible, that later they completely spoiled. The guy hired some small boys, who can’t even speak any language, and they completely don’t understanding which ",cryptocurrency exchange Delhi,YES
RemitX - A division of Capital India Finance Ltd,099828 33339,http://www.remitx.com/,4.9,53,"GROUND FLOOR, TIRTHRAJ APARTMENT, Jacob Rd, Madrampur, Civil Lines, Jaipur, Rajasthan 302006, India",https://maps.google.com/?cid=214785155587786995,ChIJ7cCS1c61bTkR80jWBfYR-wI,"These guys only care if you pay them extra otherwise there is no customer service for normal customers, because of their agents mess up they have screwed our visa appointment.
The guy was busy pitchin",cryptocurrency exchange Jaipur,
Zenith Forex,084482 89666,https://www.zenithforexonline.com/,4.6,53,"Arihant Plaza Shop No, 103A, Plot No. B, 15, Saheed Nagar, Bhubaneswar, Odisha 751007, India",https://maps.google.com/?cid=4966067597059113455,ChIJJcCBp9cJGToR70FJDSsE60Q,"I had a great experience with Zenith Forex. The service was quick, transparent and very customer-friendly. A special thanks to Sidheswar Patra, who was extremely helpful throughout the process. He exp",cryptocurrency exchange Bhubaneswar,YES
Honest Deal Forex Limited Lucknow,,http://honestdealforex.com/,4.7,51,"Tej Kumar Plaza, G-52A, Sushanpura, Hazratganj, Lucknow, Uttar Pradesh 226001, India",https://maps.google.com/?cid=5376822317588059335,ChIJrU9TY9b9mzkRx5Q6BGlPnko,"When I'm about to travel abroad and facing problem regarding currency exchange because of large market, I didn't get any good rates. Thanks to HDFL I got the best rates so far without any hidden charg",buy bitcoin Lucknow,YES
Pramukh Money Exchange,099988 16804,,4.9,51,"16, Pramukha Stationary, Vama Square, Near, Ayurvedic 3 Rasta, Panigate, Kidwai Nagar, Yakutpura, Vadodara, Gujarat 390019, India",https://maps.google.com/?cid=6480072047474414171,ChIJo3oxAYfFXzkRW5KmvDHX7Vk,"Excellent service, honesty and exceptional trust. He is very transparent.",bitcoin seller Vadodara,YES
Signature Forex,,,4.8,50,"236, 1st Floor, Center Arcade Market, DLF Phase-2, OOP, Sahara Mall, Jharsa, Sector 39, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4200677089869384709,ChIJj8IDKRsYDTkRBUzJnY7NSzo,Super smooth currency exchange process! Signature Forex gave me the best rate in the market and the staff was very polite and professional.,cryptocurrency exchange Gurgaon,YES
City Forex-Currency Exchange Services-Money Changer Services,095825 15050,http://cityforex.in/,4.5,47,"Flat No. 1501, AL Tower, Sector 84, Gurugram, Haryana 122012, India",https://maps.google.com/?cid=15342982455654746445,ChIJ2yAircg9DTkRTQlauEA57dQ,Excellent service at best rate very satisfied,cryptocurrency exchange Gurgaon,YES
INSTAREM INDIA PRIVATE LIMITED,0124 418 4850,https://www.instarem.co.in/,4.7,47,"Ground Floor, Sushant shopping arcade, G-126, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=10867401693654729184,ChIJjWbkO1IZDTkR4MHELUPE0JY,"The rates are higher than other forex exchanges. New customers are fooled thoroughly. Yes, some old customers are definitely happy. There are four employees, all of whom gossip about each other behind",cryptocurrency exchange Gurgaon,
Honest Deal Forex Limited Kanpur,075719 07713,http://honestdealforex.com/,4.7,46,"24/56, Chest Clinic Building, 2nd Floor, Birhana road, Patkapur, Kanpur, Uttar Pradesh 208001, India",https://maps.google.com/?cid=5672417320721982662,ChIJq6q-lFZHnDkRxiRo2395uE4,"Great, Very smooth process for currency purchase and encashment. I have used their services multiple times, and they’ve always delivered a great experience. Their service is excellent for anyone trave",cryptocurrency exchange Kanpur,YES
Yash Forex Private Limited,087553 30360,,4.3,44,"Shop No.3, Fatehabad Rd, Apsara Market,Opposite Hotel Howard Plaza, 15th Battallion PAC Quaters, Tajganj, Agra, Uttar Pradesh 282001, India",https://maps.google.com/?cid=1656767558211540576,ChIJV-V_bjtxdDkRYBaX9lAF_hY,"I had an excellent experience with Yash Forex Pvt Ltd. They offered very competitive exchange rates and all major foreign currencies were readily available. The staff was polite, professional, and com",cryptocurrency exchange Agra,YES
D.K FOREX PVT. LTD.,098243 97320,,4.5,44,"104 ,1st Floor, Mani Complex, Dr Yagnik Rd, opposite Hotel Imperial Palace, Jagnath Plot, Rajkot, Gujarat 360001, India",https://maps.google.com/?cid=8716631702534378838,ChIJST3JIBnKWTkRVlV4y1my93g,"I enjoyed there service very easy and reliable
The costumer service is top notch so fast and can eases your stress . I love there service i been using them for  2years now for receiving my money",cryptocurrency exchange Rajkot,YES
SAHARA FOREX PRIVATE LIMITED,098419 44370,,4.7,43,"No:472, Anna Salai, opp. Y.M.C.A College, CIT Nagar East, Nandanam, Chennai, Tamil Nadu 600035, India",https://maps.google.com/?cid=17335938036102795959,ChIJAQAA0KhnUjoRtxIXSsuflfA,Vallarasu gave us great timely service. He came and delivered forex at our doorstep before the committed time.,cryptocurrency exchange Chennai,YES
Currency exchange,070424 29784,,4.6,42,"Basement B-52, Ghazi travel and services, Ocean Complex, P Block, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",https://maps.google.com/?cid=15221268760726668692,ChIJv8DZHJ7lDDkRlAXdyUrPPNM,Good service,cryptocurrency exchange Noida,YES
DS Money Exchange Services. Lucknow,088085 99943,,4.9,42,"Shop no 16, Ankit market, Jehta Mall Rd, near union bank of india, Lucknow, Jehta, Uttar Pradesh 226101, India",https://maps.google.com/?cid=4752702589433704255,ChIJ93fs9gtVmTkRP29G_tL99EE,Best service,buy bitcoin Lucknow,YES
Zenith Forex,099252 31410,https://www.zenithforexonline.com/,4.9,42,"Shop No 26, Trivia Mall, Race Course Rd, beside Pizza Hut, opp. Natubhai Circle, Race Course, Vadiwadi, Vadodara, Gujarat 390007, India",https://maps.google.com/?cid=17178699569894366019,ChIJZdN1t5fJXzkRQ5u1_j0AZ-4,"Excellent Forex Service!
Quick, reliable, and with the best rates I’ve found. The staff was professional and helpful—made the whole process smooth and stress-free. Highly recommended!",cryptocurrency exchange Vadodara,YES
Unimoni Financial Services Ltd,099460 86666,https://www.unimoni.in/branch-locator/,3.9,40,"1st, Airlines Building, Mahatma Gandhi Rd, Shenoys, Ernakulam, Kochi, Kerala 682011, India",https://maps.google.com/?cid=8766730744764865491,ChIJqfN2-QgNCDsR05s0CyqvqXk,"I had a great experience with UNIMONI.
Super happy with Unimoni! They helped me get my Wizz Voyager card and the currency exchange was done so fast. Also the staffs are very friendly. Really good serv",cryptocurrency exchange Kochi,
Regius Forex Private Limited,099542 68020,http://www.regiusforex.com/,4.7,37,"G-9, Garima Millennium, GNB Rd, near Hotel President, Pan Bazaar, Guwahati, Assam 781001, India",https://maps.google.com/?cid=1486114465260104920,ChIJr-a9F9hbWjcR2OxlfTu9nxQ,Great service very quick work.,cryptocurrency exchange Guwahati,YES
Radiant Forex & Tourism Pvt. Ltd.,095322 27640,https://radiantforex.com/,4.8,35,"D 48/141, Luxa Rd, beside PDR MALL, Misir Pokhra, Ramapura Luxa, Varanasi, Uttar Pradesh 221010, India",https://maps.google.com/?cid=11433504310120319238,ChIJJd8GxwIujjkRBomevpf3q54,Best service i got the best rate here in the whole market for usd i want to exchange dollars but everywhere they are charging too much but radiant had no charged me extra so they have best service,buy bitcoin Varanasi,YES
RITI FOREX PRIVATE LIMITED,087400 00004,,5,34,"Building No. 08, Katewa Bhawan, Mirza Ismail Rd, opposite GANPATI PLAZA, Sindhi Camp, Jaipur, Rajasthan 302001, India",https://maps.google.com/?cid=934662629143513199,ChIJi6FDqbWzbTkRb4juirWW-Aw,"Choosing RITI FOREX PRIVATE LIMITED was a great decision. Not only did they offer the best rates, but their customer service was top-notch. I appreciated the time they took for the Foreign Exchange Co",cryptocurrency exchange Jaipur,YES
JR Forex Solutions Pvt Ltd,097200 07602,,5,33,"near Hotel Radisson, Taj Nagari Phase 1, R.K. Puram Phase-2, Agra, Dhandhupura, Uttar Pradesh 282006, India",https://maps.google.com/?cid=5826820877253246444,ChIJe6ovf6pxdDkR7H2CTrcG3VA,Good service,cryptocurrency exchange Agra,YES
Xotik Travel and Forex Pvt. Ltd.,,http://www.xotik.in/,3.9,30,"Unit 3, Jaipur Tower, Mirza Ismail Rd, opposite All India Radio, Sindhi Camp, Jaipur, Rajasthan 302001, India",https://maps.google.com/?cid=2694732413619426093,ChIJVbLZdKq2bTkRLVOEVtqcZSU,"Located on main m I road in jaipur tower next to the titan store.
Most authentic place for getting Forex at most Competitive rates than the market
Mr Arvind Malhotra the owner is a very nice courteous",cryptocurrency exchange Jaipur,YES
TRANS GLOBAL FX. CURRENCY EXCHANGE SERVICES,099000 65539,http://www.transglobalfx.com/,4.9,27,"Nimishamba Layout, 23/2, Kodipalya Rd, Kengeri, Bengaluru, Karnataka 560060, India",https://maps.google.com/?cid=10296923323418030896,ChIJmcctn3g_rjsRMDPECzUF5o4,So Happy best price for forien exchange thank you Ravi sir.... 💐💐💐😍,bitcoin seller Bangalore,YES
Solidus Forex Limited,,,3.8,27,"House Number 82, RG Baruah Rd, opposite Hotel Landmark, Opp. Landmark Hotel, Gandhi Basti, Ulubari, Bhubaneswar, Guwahati, Assam 781007, India",https://maps.google.com/?cid=2554081904606821913,ChIJe_gdHYdZWjcRGb5Xy_XrcSM,"Fraud people I exchange Inr to Vietnamese dong, Exchange rate was . 0046 but market rate was 0.0033 , thereby I lost 42k inr by exchanging 160 k  inr and when I sold my Vietnamese dong they gave me a ",cryptocurrency exchange Guwahati,YES
MoneyGram - Ria,098259 76263,https://poloforex.com/moneygram-ahmedabad/,5,26,"Upper Floor, Sun Plaza Complex, Swastik Cross Road, Commerce College Rd, near Jain Dairy, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India",https://maps.google.com/?cid=11445593259558223221,ChIJy7tCq_aFXjkRdb2Sn23q1p4,Good service & supportive staff,bitcoin seller Ahmedabad,
GEO FOREX Pvt Ltd,098491 49906,,5,26,"47, 9-36-3, Diamond Park Rd, Dondaparthy, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",https://maps.google.com/?cid=6083048338866049859,ChIJEeXAewFDOToRQxOkHTxUa1Q,Very polite and wonderful experience. Instantly answered all my queries and got the required currency at a good price.,cryptocurrency exchange Visakhapatnam,YES
PipsForex Limited,063560 99525,http://pipsforex.in/,4.5,25,"G-19, Central Plaza, New City Light Rd, New City Light, Althan, Surat, Gujarat 395007, India",https://maps.google.com/?cid=6044265512846434129,ChIJq6r-TvlN4DsRUR9bxXWL4VM,"*PipForex – Fraudulent and Untrustworthy*

My experience with *PipForex* was disastrous. They promised easy profits, but instead, they manipulated me into depositing more money and then blocked all at",crypto trader Surat,
CorporateForex,098994 79546,,4.8,25,"s-25,2nd floor, eldeco mall, Sector 12, Faridabad, Haryana 121007, India",https://maps.google.com/?cid=15292891051278008275,ChIJJ72jFCzdDDkR0_8szGJDO9Q,Patheic experience dont know how to talk with their customer asking for 30-40 paisa extra then current rate,buy bitcoin Faridabad,
BFC Forex,063709 52191,https://www.bfcforex.com/,4.8,25,"Unit No 204, 2nd Floor, 45/46, Janpath Rd, Ashok Nagar, Bhubaneswar, Odisha 751009, India",https://maps.google.com/?cid=15585411064480401459,ChIJZRIwSKmnGToRMwjMwMmAStg,Excellent service with best currency rate in market,cryptocurrency exchange Bhubaneswar,YES
BFC Forex,0361 246 4145,https://www.bfcforex.com/,3.8,24,"Ground Floor, F Fort, South Sarania, Ulubari, Guwahati, Assam 781007, India",https://maps.google.com/?cid=10975460685785170132,ChIJrcq8p3hZWjcR1IB93lerUJg,"This organisation should not be trusted, as they lack credibility. I have personally experianced their misleading practices.They do not adhere to the prevailing exchange rates when converting the left",cryptocurrency exchange Guwahati,YES
ALMIGHTY ENTERPRISES & FOREX PVT LTD,0281 246 7676,,4.9,20,"107, Dr Yagnik Rd, opp. Ramkrishna Ashram, opposite Blackberrys, Jagnath Plot, Rajkot, Gujarat 360001, India",https://maps.google.com/?cid=1954813792447964267,ChIJFaxCuRnKWTkRayTlhMnkIBs,"I'm from London UK, and the Google reviews are 100% accurate, very safe and friendly, money checked and double-checked.

This place is on the first floor of the complex at the back, so not easy to spo",cryptocurrency exchange Rajkot,YES
K.R. Vora Services Private Limited (VORA FOREX),0712 252 6403,,4.6,19,"1ST FLOOR, Vora Complex, 327, Kamptee Rd, Near Ganga Builder, Mohan Nagar, Nagpur, Maharashtra 440001, India",https://maps.google.com/?cid=8174865617273967073,ChIJb5agaebA1DsR4VErdPf0cnE,"Fantastic services!
I am a regular traveller and am very happy with the services of ""VORA FOREX"" The staff here are very very polite and professional.I was a bit apprehensive upon reading a few review",bitcoin seller Nagpur,YES
Xotik Travel and Forex Pvt Ltd,098863 29273,http://www.xotik.in/,4.9,18,"Shop No.15, Ground Floor, No.92/16, Infantry Rd, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka 560001, India",https://maps.google.com/?cid=2868630259659929051,ChIJpeq7uHAXrjsR23X3wgVszyc,Best price and place for your currency. They immediately exchanged the currency. If amount is more than 50k we can share bank details before visiting there. They will activate our account to transfer ,cryptocurrency exchange Bangalore,YES
Muthoot Forex Limited,091883 00600,https://www.muthootforex.com/,4.9,18,"Ground Floor, Lake City Mall, GA 2 & GA 3, Samata Nagar, Kapurbawdi, Majiwada, Thane, Maharashtra 400601, India",https://maps.google.com/?cid=11237850778698201321,ChIJlUQFQLy55zsR6TgnF77d9Js,"Good service and support staff easy and quick gold loan , if you want gold loan please visit Diva branch.",buy bitcoin Thane,YES
ARB International Forex Money Exchange Currency Exchange gurugram,095200 58664,,4.7,16,"UGF-179, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=3283594161244911475,ChIJo3aBWB4ZDTkRc7eMD36rkS0,Excellent professional service for money exchange in Gurgaon. proactive in providing customer with satisfactory services all the time.thanks for best rates,cryptocurrency exchange Gurgaon,YES
Mithuns Money Market - Best Forex trading Signals,090370 34567,http://mithunsmoneymarket.com/,3.8,16,"St Benedict 2nd Cross Rd, Kacheripady, Kochi, Kerala 682018, India",https://maps.google.com/?cid=9452136383697453301,ChIJmZr2EEMNCDsR9QDVHva7LIM,"After completing Mithun's Technical Analysis course, i can say with confidence, its a new world of wisdom about the market he is giving you in a very simple and understandable way.( Even if you are a ",buy bitcoin Kochi,YES
Coinex Forex services pvt ltd,098409 40082,,4.4,15,"AA1, V.S.D. Plaza, 2nd Avenue,, Near Rountana (penquin xerox building basement), Lapis lagoon, AA Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",https://maps.google.com/?cid=13647882793153646553,ChIJvRPP8iZkUjoR2c8WPhcFZ70,Worst experience @ this Forex. No professional approach. I called their office directly and asked about buying few USD for one of my employee flying to client place and also check for taking any docum,cryptocurrency exchange Chennai,YES
Nexttrend.india,090990 40097,https://www.nexttrendindia.com/,4.9,15,"MORDERN SHOPY, G-10, Rander Rd, opp. VIJAY DERY, Shree Rang Society, Mahavinagar Society, Palanpur Patia, Surat, Gujarat 395005, India",https://maps.google.com/?cid=3388435008251505349,ChIJS1DTum9N4DsRxSpU868jBi8,"After attending demo classes at 3–4 different academies, I chose this trading academy, and I’m very happy with my decision. I joined to properly understand trading in the Indian stock market and Forex",crypto trader Surat,
A.F Money Exchanges Private Limited,093362 68460,http://afmoneyexchange.com/,4.2,13,"Somdutt Plaza The Mall Shop No. LG 11, Civil Lines, Kanpur, Uttar Pradesh 208001, India",https://maps.google.com/?cid=16389414388402429797,ChIJ____v6g4nDkRZR9nKY3lcuM,Thanks A. F Money Exchange. Best service and best rate I got from them. Good luck,cryptocurrency exchange Kanpur,YES
K. L Forex Pvt. Ltd. - Money Exchange in Ludhiana| Best Forex Services in Ludhiana,098155 10000,,4.7,13,"Adjoining Confectionary Store, Near, Chowk, Domoria Bridge Rd, opposite Goll Market, Ram Nagar, Civil Lines, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=9735459400418444120,ChIJ6RQWlwiDGjkRWMMtd75MG4c,Great service and clear communication. Highly recommended,buy bitcoin Ludhiana,YES
Alpha Forex,0161 505 2301,https://www.alphaforex.in/,3.5,12,"Shop No. 19, Nehru Sidhant Kender, Feroz Gandhi Market, Jila Kacheri Area, Model Gram, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=5730627575619693529,ChIJTzMx8C219xQR2ave-GpHh08,"""I want to tell people who go to this place that they don't have the intelligence (or decency) to speak, so don't go there.""",buy bitcoin Ludhiana,YES
Amit Forex - Best Money Exchange & Money Changer in Ludhiana,0161 502 5514,,4.6,11,"C- 22 Opposite Gyan Vaisho Dhaba, Gill Chowk, Street Number 12, Near Gill Chowk, Dasmesh Nagar, New Kartar Nagar, Ludhiana, Punjab 141003, India",https://maps.google.com/?cid=3088288514183099347,ChIJz_D5Y_6CGjkR03PNiwrO2yo,Good work and nice behaviour,buy bitcoin Ludhiana,YES
NCR Forex pvt ltd,099990 42275,,4.7,11,"1H, 24/A, Block G, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001, India",https://maps.google.com/?cid=7781113447975404740,ChIJMbfKGKzdDDkRxMSWb3QR_Gs,Not one of the best...it is the best place for your foreign exchange work. I have met the best forex people here. They understand your requirement and fulfil it without any hassle. The whole process w,buy bitcoin Faridabad,YES
Bhayva Forex Dealers (P) Ltd,0129 400 9791,,2.9,11,"Sector 12, Faridabad, Haryana 121007, India",https://maps.google.com/?cid=7383629805642162486,ChIJq6qq-jncDDkRNqFJJjDsd2Y,The staff Behaved well and informative,buy bitcoin Faridabad,YES
P.A.S Forex,098453 94977,,4.9,11,"#1264/1, D-83, 1, Vinoba Rd, Devaraja Mohalla, Shivarampet, Mysuru, Karnataka 570001, India",https://maps.google.com/?cid=15800090078809927230,ChIJDZ1KYQxwrzsRPq6j1jYyRds,"Good service and exchange rates, used their service several times",cryptocurrency exchange Mysore,YES
