name,phone,website,rating,reviews_count,address,maps_url,place_id,top_review,found_via,likely_noise
Opulent Learn (Stock/Forex Market Training Academy and Co-Trading),095018 01466,https://www.opulentlearn.com/,5,67,"Tower 1, 5th Floor, Dhindsa, Phase-8, A, Sector 73, Sahibzada Ajit Singh Nagar, Punjab 140308, India",https://maps.google.com/?cid=2706974024215241567,ChIJm1Z2rwF4bUIRXyOPaYgakSU,I had an excellent experience at this Stock Market and Forex Market Training Institute in Mohali. The trainers are highly knowledgeable and explain even complex concepts in a very simple and practical,crypto trader Chandigarh,YES
Tradefin Services Private Limited - Best Stock Market Training Institute in Bhubaneswar,,https://www.tradefinservices.in/,4.8,67,"2nd Floor, Plot No 260A, District Center, Chandrasekharpur, Bhubaneswar, Odisha 751016, India",https://maps.google.com/?cid=14987586455621730705,ChIJ9-Z_N2MJGToRkQHKR3ma_s8,"My personal experience with this institute was very disappointing. I joined expecting practical trading knowledge, but ended up facing losses instead. Most sessions felt like just sitting in a group w",buy bitcoin Bhubaneswar,YES
Eternity - Share Market Training Classes,096938 67805,,4.9,65,"Hazari Singh lane, House, M2/22, Boring Rd, opposite Krishna Apartment, Sri Krishna Puri, Patna, Bihar 800001, India",https://maps.google.com/?cid=3949822997244076477,ChIJ_72HEv1Z7TkRveFmxBaX0DY,"If you want to learn more about trading and the stock market, you should definitely choose Eternity Share Market Training Classes. I myself have taken their training and gained knowledge that is compl",buy bitcoin Patna,YES
Genuine Trading Academy (Share Market trading & training institute),,,4.6,64,"Boring Rd, Sri Krishna Puri, Patna, Bihar 800001, India",https://maps.google.com/?cid=17851580710276217983,ChIJlR0oKhhZ7TkRf7w6AxOOvfc,I think this academy is not genuine...I am trying to contact and cll them more than 10 times..but there are no any response ..so I am feeling very bad..my rating is 👎,buy bitcoin Patna,YES
Bullsmoney - Stock Market Training in Chandigarh | Share Marketing Course in Chandigarh | Stock & Share Market Internship,,https://www.charttalks.com/markets,4.9,62,"Suit No-214 2nd Floor, SCO- 144-145, Sector 34A, Sector 34, Chandigarh, 160022, India",https://maps.google.com/?cid=16141668073499827975,ChIJ6QTulpHxDzkRB584M5e5AuA,Worst institute ever they just take the fees and teach nothing and all the trade given by them ends up in losses and then they just stop coming to the institution and boom all your money is gone… dont,cryptocurrency exchange Chandigarh,YES
TRADINGZ STOCK MARKET ACADEMY,070665 94949,http://tradingz.in/,4.8,56,"Plot No. 5, Manewada Rd, near Gulhane Hospital, Old Dnyaneshwar Nagar, Bajrang Nagar, Rameshwari, Nagpur, Maharashtra 440027, India",https://maps.google.com/?cid=10655614678317574810,ChIJZ_lYc86_1DsRmqqOFBhZ4JM,"I was in losses before joining Tradingz Stock Market Academy. After attending their classes and applying the studies and strategies, I started trading confidently. Within just a month, I managed to tr",bitcoin seller Nagpur,YES
Nandi Academy ( Share Market Training Institute ),075492 02050,,4.6,56,"Share Market Training, Nandi Academy, West Boring Canal Rd, near Bharat Petrol Pump, Anandpuri, Patna, Bihar 800001, India",https://maps.google.com/?cid=6486743060362871057,ChIJw8jg_f5Z7TkREcEo9nGKBVo,"Sir you have played a major role in changing the live of your students in a positive way. Wish you all the happiness and prosperity in life. Best teacher of Nadni academy.  I proud of sir to you.
🇮🇳 J",buy bitcoin Patna,YES
"TradingFriday, The Best Trading Institute in Jaipur Malviya Nagar",070238 52578,https://tradingfriday.com/,5,53,"BABA E SERVICS, 3/362, Sabji Mandi Rd, Sector 3, Malviya Nagar, Jaipur, Rajasthan 302017, India",https://maps.google.com/?cid=16790802453044341500,ChIJ2cvw5IXLbTkR_Cp3m97pBOk,"Best institute for algo strategies. I have taken dec 2025 batch, great softwares they have , must recommend",buy bitcoin Jaipur,YES
Gift - Global Institute of Forex Trading - Best Trading Institute in Bhubaneswar odisha,099380 81556,https://globalinstituteofforextrading.com/#,5,53,"K3- 124, Kalinganagar, Bhubaneswar, Shankarpur, Odisha 751003, India",https://maps.google.com/?cid=3569268640777910545,ChIJUyAg9pvcw4URETmCAeuWiDE,Good experience recommend,buy bitcoin Bhubaneswar,YES
"B.G.R. Walokar Jewellers | Customized Gold Jewellery Store in Nagpur, Diamond & Wholesale Gold Jewellery Store in Nagpur",091122 33223,https://bgr-walokar-jewellers-g4xtxs5.gamma.site/,4.9,52,"Sarafa Bazaar, Tanga Stand Chowk, Itwari, Nagpur, Maharashtra 440002, India",https://maps.google.com/?cid=12405088632200848334,ChIJYXma_cHH1DsRzmOR0WK6J6w,"I recently visited B.G.R. Walokar Jewellers, and I must say, it’s hands down the best gold and diamonds jewellery store in Nagpur! Their collection is absolutely stunning, with beautifully crafted pie",bitcoin seller Nagpur,
Charts Talk Academy | Stock Market | Technical Analysis | Equity Derivatives (Options),091466 00532,http://www.chartstalk.in/,5,49,"Row House B-22, Indira Shankar Nagari Lane No. 1, Paud Rd, opposite Mangalmurthy Garden, Indira Shankar Nagari, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038, India",https://maps.google.com/?cid=14862232640558526871,ChIJT1WyE7m_wjsRl_G01ddBQc4,Joining Charts Talk Academy was a wonderful experience all throughout the course. Sharvari ma'am s skills of teaching and presentation of the entire course is very easy to grasp for a beginner. Very h,crypto trader Pune,YES
WMBT Traders Academy,075033 06153,https://wmbttradersacademy.in/,5,49,"21-D, Block G, South City I, Sector 40, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=15933943961999442430,ChIJNZEOS9v9DDkR_gH1nZy9IN0,"WMBT Traders Academy is the best stock market institute for traders and investors!

I joined WMBT Traders Academy to learn stock market trading, Forex, technical analysis, options strategies, and mark",crypto trader Gurgaon,YES
PSYCHOLOGY TRADING ACADEMY,093555 89997,https://sakshamgajree.com/,4.9,46,"1st Floor, Mehar, & Bobby furniture, near, 1-F/19, Mall of, 1F Block, Block F, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001, India",https://maps.google.com/?cid=835615781922903888,ChIJ-9IrvGTfDDkRUJc5WiC0mAs,"This institute is not just about strategies, it’s about building the right trader psychology for long-term success. Saksham sir ( bhaiya ) has completely changed my mindset towards trading. Earlier, I",bitcoin seller Faridabad,YES
Prudent Media Goa Pvt. Ltd.,0832 249 0404,http://www.prudentmedia.in/,4,45,"Kamat Metropolis, St Inez Rd, Santa Inez, Durgavado, Goa 403001, India",https://maps.google.com/?cid=16527167075642174233,ChIJTwymTNrBvzsRGesu_-NKXOU,"TY BAMC (Mass communication) Batch 2022-25 had a field visit to ge prudent Media studio,it was great experience",bitcoin seller Goa,YES
Right choice trading institute (RCT),073789 37201,https://www.rightchoicetrading.in/,4.9,44,"Jitendra Jewellers, Nara Rd, Jaripatka, Nagpur, Maharashtra 440014, India",https://maps.google.com/?cid=997329676696851680,ChIJd_sqdAC51DsR4JR4jw461w0,"This trading institute is an absolute game-changer for anyone serious about mastering the markets. The instructors are highly experienced and break down complex concepts into easy, actionable lessons.",bitcoin seller Nagpur,YES
Vinbull Trading Academy,,,4.2,43,"RWVX+6JP, Park Rd, Raj Bhavan Colony, The Mall Avenue, Lucknow, Uttar Pradesh 226001, India",https://maps.google.com/?cid=3820349757293154143,ChIJp7tYdwD9mzkRX081-dybBDU,"I purchased two courses — the Advanced Course and the Master Class. I paid the full fee with the hope of learning and improving my trading. However, after following the teachings, my experience was ve",crypto trader Lucknow,YES
Smart Trading Academy Noida - Stock Option & Forex Trading Classes & Courses Institute,099118 20267,https://www.smarttradingacademy.in/,4.8,40,"G-15 , Block G, Ground floor, Office no 6, Walking Distance from, Metro Station Noida Sector 16, Block G, Noida Sector 3, Noida, Uttar Pradesh 201301, India",https://maps.google.com/?cid=14243499694393382652,ChIJP6jQ9gvlDDkR_NazuoETq8U,"Great institute for learning price action, risk management, and intraday strategies. The teaching style is simple and easy to follow. Smart Trading Academy Noida Forex trading really helps you become ",crypto trader Noida,YES
Share / Stock Market Training Institute- Financial Destination,095958 63849,https://financialdestination.in/,4.9,39,"Office No.14, Lobby Floor, MNC complex, JB Wing, Mangalwari Bazar Rd, Sadar, Nagpur, Maharashtra 440001, India",https://maps.google.com/?cid=10328713774405693447,ChIJ2XosvvLB1DsRB7AiNnT2Vo8,Better than a thousand days of diligent study is one day with a great teacher. Thanks for teaching Worlds best simplified strategies in the share market.It's been a fantastic learning. Very simple and,bitcoin seller Nagpur,YES
IISMA - Indian Institute of Stock Market Analysis | Ludhiana,098151 73906,http://www.iisma.in/,4.8,38,"4th Floor, Legacy Tower, SCO-25, Feroze Gandhi Market Rd, Feroz Gandhi Market, Jila Kacheri Area, Model Gram, Ludhiana, Punjab 141001, India",https://maps.google.com/?cid=16742857899127014697,ChIJn5oOGiWDGjkRKQVPQo2UWug,I have done course from IISMA and gained quality education and information from here. Staff is very very helpful and still gives assistance whenever required after completion of course . They taught i,cryptocurrency exchange Ludhiana,YES
"Teach2Trades stock market school , learn stock market , stock market course.",099054 56388,,5,37,"near maruti arena gomti nagar 3rd Floor, TC-14, Vibhuti Khand, Gomti Nagar, Lucknow-226010, Kapoorthla, Sector A, Chandralok, Lucknow, Uttar Pradesh 226024, India",https://maps.google.com/?cid=3577408114192652921,ChIJ6VOzNdVXmTkReZoN17mBpTE,"I am learning from Pushkar Sir, since February 2022. My course completed in 3 months but I am still getting all the help and support from him. His teaching style is totally down to earth. His knowledg",crypto trader Lucknow,YES
SNP Stock Market Training Centre,099995 00097,https://www.snpitpl.com/,4.9,36,"H No. 203, Street 1, Gola Road, West, Bailey Rd, Ramjaipal Nagar, Patna, Bihar 801503, India",https://maps.google.com/?cid=17525960707350155087,ChIJm6rclA9X7TkRT08PJWi4OPM,"I had an excellent experience with Snpits Stock Market Training Institute in Patna! The training center and pankaj sir offers top-notch education on stock market strategies. Their modules on Hedging, ",crypto trader Patna,YES
Matador Trading Academy,090991 11264,https://matadortradingacademy.com/,5,35,"528 laxmi enclave 2, near gajera school, Rajanand Society, Ram Nagar Society, Katargam, Surat, Gujarat 395004, India",https://maps.google.com/?cid=4661300430253016113,ChIJSVTDfkNP4DsRMUSbcAtEsEA,"The trading academy class was an amazing experience! The mentors explained complex trading concepts in a simple and practical way. I gained deep insights into market analysis, risk management, and tra",crypto trader Surat,YES
Traders Trusted Academy | Best Forex Trading Course In India | Stock Market Course In Lucknow,092363 96334,https://traderstrustedacademy.org/,5,24,"Krishna Nagar Colony, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023, India",https://maps.google.com/?cid=17346500268880977357,ChIJmYELi1v_mzkRzV3evhYmu_A,"I had a great learning experience here. The academy provides in-depth knowledge of forex, options, and stock market trading with a very practical approach. They also guide students properly for propri",bitcoin seller Lucknow,YES
NEDLOG ACADEMY PVT LTD,079044 83540,https://nedlogacademy.com/,4.7,24,"14, 8th St, Dharani Nagar, Ganapathy, Coimbatore, Tamil Nadu 641006, India",https://maps.google.com/?cid=69444862571629537,ChIJmyDY0kFZqDsR4csODby39gA,I am really enjoying for their way of teaching.It was very easy and quickly learnable method.I am made lot of stupid mistake before joining nedlog academy but now i reduce my mistake and loss. The sam,buy bitcoin Coimbatore,YES
Market Khiladi Training Academy,095606 07622,http://www.marketkhiladi.in/,4.7,23,"C2MW+HJ2, 309, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=9732691995000837194,ChIJVZfxskEeDTkRShRQrs13EYc,"I had an excellent experience with Market Khiladi Training Academy. The courses are well-structured and provide a perfect blend of theory and practical learning. The trainers are industry experts, pat",crypto trader Gurgaon,YES
The Lucknow Trading Academy,,,5,22,"8-A, Faizabad Rd, Vivekanandapuri Hydel Colony, Nirala Nagar, Lucknow, Uttar Pradesh 226007, India",https://maps.google.com/?cid=16146517513901435711,ChIJ99KGqYz9mzkRP-u3hyH0E-A,Best facility here  LTA give you lifetime access,buy bitcoin Lucknow,YES
Bank Of India ATM,,,3.1,21,"3, Badshahpur Sohna Rd, Islampur Village, Sector 38, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=11143399479263453431,ChIJKw7LnHIYDTkR92DFP8lOpZo,Atm not only bnak so please yha mt ana,bitcoin cash Chandigarh,YES
Punjab National Bank - ATM,1800 1800,https://locate.pnb.bank.in/punjab-national-bank-atm-atm-raj-nagar-gurugram-503155/Home?utm_source=locator&utm_medium=googleplaces,3.2,20,"House no, 222/21, Raj Nagar, Sector 37, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9114339581371032905,ChIJ4fsUZ_QXDTkRSSXnNY-jfH4,It's not a atm only bank is also there and you can get fast service there if you have all the documents,bitcoin cash Chandigarh,YES
Learn & Grow Institute,097652 93032,https://learnandgrowinstitute.com/,5,20,"Plot no.3, Malviya Nagar, Khamla, Nagpur, Maharashtra 440025, India",https://maps.google.com/?cid=10810497836550995456,ChIJ628unza_1DsRAD7AgIGaBpY,"🌟🌟🌟🌟🌟
I had an excellent experience at this institute! The faculty is highly knowledgeable, supportive, and truly dedicated to student success. The learning environment is motivating and well-structur",buy bitcoin Nagpur,YES
CoinGape Media,,,4.5,17,"2nd Floor, Plot No-113, Sector 44, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=15360942381139384989,ChIJb20-7JMZDTkRnVoOu7UHLdU,I was absolutely impressed by their extensive knowledge in the finance field,cryptocurrency exchange Gurgaon,YES
TRADING MANAGER STOCK MARKET INSTITUTE CHANDIGARH NAYAGAON,078077 01455,https://tradingmanager.renderforestsites.com/,5,14,"35B, Sector 35B, Chandigarh, 160022, India",https://maps.google.com/?cid=10777206512263309667,ChIJQ334DLvzDzkRYyl7CjlUkJU,"Trading manager Institute provides in-depth technical analysis training, teaching students how to read charts, identify trends, and use indicators for better trading decisions. It’s a valuable resourc",crypto trader Chandigarh,YES
TRADINGZ STOCK MARKET ACADEMY,070209 50188,https://tradingz.in/,4.3,14,"Jayanti Nagari, iv, Besa - Manish Nagar Rd, Besa, Besa Pipla, Maharashtra 440037, India",https://maps.google.com/?cid=10079226591054705336,ChIJsR0DHwC_1DsRuLJ8ui6b4Is,for one to one interaction and live trading support,buy bitcoin Nagpur,YES
TRADING BULL STOCK MARKET ACADEMY,082994 62143,,5,13,"near NANDLAL CHAURAHA, H Block, Govind Nagar, Kanpur, Uttar Pradesh 208006, India",https://maps.google.com/?cid=482563107193474411,ChIJcxKIc2NHnDkRa8352ZZosgY,Better experience class environment and all thing good I learned something new,buy bitcoin Kanpur,YES
"Crystal Technology | Forex EA (Expert Advisors), Forex Robot Programmer/Developer in India",099987 50512,https://forexeaprogrammer.com/,3.6,12,"417, Soham Arcade, B/H Madhav Atria Gauravpath Road, Green City Rd, Pal Gam, Surat, Gujarat 394510, India",https://maps.google.com/?cid=7292480225756058851,ChIJRdgHds5P4DsR4xTAyyAYNGU,"i just don't want to give any star. he doesn't deserve it.

I have worked with birju kelawala owner of this company.

He will promise you about everything when it comes with coding. after service is w",cryptocurrency exchange Surat,YES
SMC Traders Academy | Forex & Stock Market Classes – Adajan Surat,076005 59529,,5,12,"1st floor F12, KSB OLYMPIA, 13 nr, Kailash Nagar Rd, Nazami Mohalla, BRTS, Pandesara, Udhana, Surat, Gujarat 394210, India",https://maps.google.com/?cid=18126494923250064620,ChIJIaYEy6xR4DsR7Nw9Kxg_jvs,"The support of class and faculty is very good. If you have any problem, you can call the faculty and get immediate help that was very much helpful. Suresh Sir's knowledge of share market is very good.",crypto trader Surat,YES
IDFC FIRST Bank ATM,1800 10888,https://nearme.idfcfirst.bank.in/idfc-first-bank/bank-and-atm-in-gurugram/bank-and-atm-in-Sector-10A/idfc-first-bank-atm-in-Sector-10A-gurugram--3K0XkZ/home,4.6,11,"Ground Floor, Sco 94, Sector 10A Rd, opposite Yamaha Showroom, market of sector 10A, Sector 37, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5057312838850894747,ChIJO3dlh9QXDTkRm9u6bTsvL0Y,"IDFC FIRST Bank’s online banking is incredibly smooth. I can do everything from opening an account to investing in FDs right from my phone. The app rarely crashes, and transactions are lightning-fast.",bitcoin cash Chandigarh,YES
Trading Pathshala (Institute of Stock Market),,,4.4,11,"Ground Floor, Khasra No. 83, Hemchand Goel, H.No. 06, Mathura Rd, near by Town House OYO, Badarpur Extension, Tajpur, Badarpur, New Delhi, Delhi 110044, India",https://maps.google.com/?cid=18117515624238944060,ChIJRQK4TKfnDDkRPA9aM3hYbvs,"Trading Pathsalha is one of the best places to learn about trading. The trainers explain complex concepts in a simple and practical way, making it easy for beginners to understand and apply. The sessi",crypto trader Faridabad,YES
SBI ATM,1800 11 2211,,3,6,"Shopping Complex, VSV,, Sohna Road, Sector 33, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9780458097975206814,ChIJs3g9mhAYDTkRnqNnLtIqu4c,after notbandi usually remains dry...If it has cash then you can only withdraw ₹2000 notes.,bitcoin cash Chandigarh,YES
Grand Bull Academy of Stock Market,,https://www.grandbullacademy.com/,4.8,6,"2nd Floor, Infront of Priyadarshan Hotel SBI Building PAC, GT Rd, Mod, Kanpur, Uttar Pradesh 208013, India",https://maps.google.com/?cid=9755681987670558104,ChIJw3vX4AxBnDkRmMXHeBQlY4c,Best stock market academy in kanpur,bitcoin seller Kanpur,YES
"INSTITUTE OF CARRER IN STOCK MARKET- ICSM , Best Stock Market Institute In Lucknow | Option Trading Course | NISM Modules",070801 00021,https://www.icsmindia.com/,5,5,"way Ram Manohar Rai Marg, Ekalavya Nagar, Block I, Gokhale Vihar, Butler Colony, Lucknow, Uttar Pradesh 226001, India",https://maps.google.com/?cid=8302601405578165758,ChIJJ_452jmdowcR_j0lQ_3DOHM,"ICSM(Institute of career in stock Market ) in Lucknow offers a fantastic learning experience. The courses cover everything from technical analysis to market trends in a way that's easy to understand.
",crypto trader Lucknow,YES
Kotak Mahindra Bank ATM,1800 4100,https://www.kotak.bank.in/en/home.html?utm_source=google&utm_medium=gmb,3,5,"Ground Floor, A-24, Plot, N.I.I.T Limited, Phase 2, Info Technology Park, Sector 33, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=3735164026954932424,ChIJgWu-UQMYDTkRyGB3jOT31TM,not kona kont.a kotak,bitcoin cash Chandigarh,YES
Options Trading School,090969 62365,http://www.otsprofit.com/,5,5,"Flat No 2, Indranil Apartment, opposite Fuel Headquarter, Laxminagar, Nagpur, Maharashtra 440022, India",https://maps.google.com/?cid=6660060831777534261,ChIJJay2krq_1DsRNbGXPApKbVw,"""The Swing Trading Program provided by Options Trading School was concise, clear, and confidence-boosting. It offered proper guidance with a satisfactory demo, clear-cut strategy, and no confusion. Hi",crypto trader Nagpur,YES
DSB Bank ATM,,,4.5,4,"C2QF+9RC, Sector 33, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=10550068190162332413,ChIJk5I1KxcYDTkR_SrGTh9faZI,Always cash available,bitcoin cash Chandigarh,YES
ICICI Bank ATM,1860 120 7777,,3.3,4,"Khandav Palace, C2Q4+MF7, Khandsa Rd, Sector 10A, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=6093086690838543509,ChIJQQ8EXvQXDTkRlXwXERD-jlQ,Its a proper bank not just an ATM but location is not quite good.,bitcoin cash Chandigarh,YES
ORBIT OPPORTUNITY AND MEDIA PVT.LTD.,062321 05528,https://www.orbitopportunity.in/,4,4,"Office no 701 A, Airen Heights, 13 PU-3, Behind Pakiza Mall, Scheme No 54, Indore, Madhya Pradesh 452010, India",https://maps.google.com/?cid=10829460462579268747,ChIJfYJ0Al79YjkRi7ws7en4SZY,Is aspen nirman india private limited company is still exist in this place,buy bitcoin Indore,YES
TATA Indicash ATM,,,3.5,4,"82CC+4RP, Rabindranath Tagore Rd, Visweswarganj, Near Machhodari Park, Machodari, Ghasi Tola, Varanasi, Uttar Pradesh 221001, India",https://maps.google.com/?cid=4226101851170865297,ChIJl02DLTsujjkRkQCpJz4hpjo,Cash filled atm at secure place,buy bitcoin Varanasi,YES
SBI ATM,1800 11 2211,,4,3,"Block A, Sector 34, Block A, Sector 34, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=8966153402804515486,ChIJT3IBs_gXDTkRnrLS3wMtbnw,Out of cash,bitcoin cash Chandigarh,YES
Icici Bank Atm Inside Ameinity Block,,,4.7,3,"C2GJ+6QJ, Central Park II, Sector 48, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=6279162240476339977,ChIJnU71FwsYDTkRCV-jDsoQJFc,This ATM is inside amenity block. Only accessible to the people who works here in candor techspace.,bitcoin cash Chandigarh,YES
Kewalram Jairamdas & Sons Jewellers,0712 276 2993,,3.7,3,"Sarafa Ln, Market, Itwari, Nagpur, Maharashtra 440002, India",https://maps.google.com/?cid=957062290116969719,ChIJR_lDz9HA1DsR9wRYBhUrSA0,,bitcoin shop Nagpur,
GoCash ATM,,http://www.petromoney.in/,3,2,"HPCL Petrol Pump, Super Service Station, 529, Anna Salai, T.V.K Colony, Thiru Vi Ka Kudiyiruppu, Teynampet, Chennai, Tamil Nadu 600018, India",https://maps.google.com/?cid=897355127146043490,ChIJfdS-98tnUjoRYljq1rsLdAw,Nice,buy bitcoin Chennai,YES
Kotak Mahindra Bank ATM,1800 4100,https://www.kotak.bank.in/en/home.html?utm_source=google&utm_medium=gmb,3,2,"Ground Floor, 179/21, Khasra, No- 1040/2, 11, Khandsa Rd, Raj Nagar, New Anaj Mandi, Hari Nagar, Sector 10A, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=7667349516843956808,ChIJNQ4siJ0ZDTkRSDo_IMPlZ2o,"I have visited this branch 5 times and everytime, the servers will be down. This is so ridiculous to see huge number of customers going to the branch again and again but without getting their job done",bitcoin cash Chandigarh,YES
Bank of Baroda ATM,,https://www.bankofbaroda.in/locate-us/atms/bihar/patna,2.5,2,"H5M7+Q6V, Service Rd, East Lakshmi Nagar, Ramkrishan Nagar, Patna, Bihar 800030, India",https://maps.google.com/?cid=425953294525908377,ChIJAy5ZGABZ7TkRmcUfu0NK6QU,Wrong information by Google maps this atm is closed everyday and online show in open,buy bitcoin Patna,YES
Indi Cash ATM,,https://indicash.co.in/atm-franchise/,4,1,"C286+PMR, Begumpur Khatola, Sector 74, Gurugram, Haryana 122101, India",https://maps.google.com/?cid=16716866255795512896,ChIJVdWGIasiDTkRQOZnNko9_uc,,bitcoin cash Gurgaon,YES
ICICI Bank ATM,,,5,1,"Nahar Pur Rupa, Sector 33, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11525289840498385581,ChIJ-RJVaBgYDTkRrSJT3AsO8p8,,bitcoin cash Chandigarh,YES
Tradejee Academy,077599 33707,https://www.tradejee.com/,5,1,"A-Block , 2nd Floor , Radhika Apartment , indaripuri , Road, no . 11, Atal Path, Harihar Path, Keshri Nagar, Patna, Bihar 800024, India",https://maps.google.com/?cid=18201289079374537533,ChIJ9VhQL-FX7TkRPeNQrvv3l_w,Best stock market academy I ever seen,buy bitcoin Patna,YES
S K Trading Academy,,https://www.sktradingacademy.in/,5,1,"1st floor, 70 Feet BPCL Rd, above Reliance Smart Point, BC Colony, Dasratha, Saristabad, Patna, Bihar 800032, India",https://maps.google.com/?cid=15477320427896223815,ChIJ30t8sjS-cIMRR7imQ-18ytY,This is best location,buy bitcoin Patna,YES
Trade Gains Institute of Trading,095826 02000,,5,1,"SECTOR 70 95-GF, HBC, Sector 70, Faridabad, Haryana 121004, India",https://maps.google.com/?cid=873578602139258166,ChIJ93cIuYHbDDkRNo3kNxyTHww,The best institute,buy bitcoin Faridabad,YES
Axis Bank ATM,1860 500 5555,https://branch.axisbank.com/axis-bank-atm-gurugram-E5DEL637200/Home,,,"Ground Floor, First Floor DSS, Huda Shopping Complex, Plot No. 127, opp. DPS, Sector 45, Sector 33, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=11907827207242761373,ChIJpdpRqvEZDTkRncRvLsEZQaU,,bitcoin cash Chandigarh,YES
Hitachi Atm,,,,,"Rajiv Colony, Sector 33, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11947696272623543986,ChIJjegZDSIYDTkRsib8VXW-zqU,,bitcoin cash Chandigarh,YES
Punjab National Bank - BNA,1800 1800,https://locate.pnb.bank.in/punjab-national-bank-bna-atm-sector-10a-gurugram-498704/Home?utm_source=locator&utm_medium=googleplaces,,,"SCO 6, Khandsa Rd, Sector 10A, Sector 37, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4559862502959934984,ChIJ71HsRXMXDTkRCO6MicniRz8,,bitcoin cash Chandigarh,YES
ICICI Bank ATM,1860 120 7777,https://maps.icicibank.com/mobile?_ga=2.16337970.584759341.1665452144-1399087512.1665452144&_gl=1*4ucd2o*_ga*MTM5OTA4NzUxMi4xNjY1NDUyMTQ0*_ga_SKB78GHTFV*MTY2NTQ1MjE0My4xLjEuMTY2NTQ1MjIzNi4zMC4wLjA.,,,"Infosys Building, behind Candor Tech Space, Tikri, Sector 48, Gurugram, Haryana 122017, India",https://maps.google.com/?cid=12173586104073296609,ChIJVVVVBQsYDTkR4ZrrLxBE8ag,,bitcoin cash Chandigarh,YES
HDFC Bank ATM,1800 1601,https://www.hdfc.bank.in/branch-locator/haryana/gurugram/hdfcbank-atm-herohondachowkatm,,,"Ground Floor, Hero Honda Chowk, Plot No 79, NH-8, Khandsha, Sector 34, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=7005973864710269565,ChIJ81AvKvYXDTkRfeq5Vxw4OmE,,bitcoin cash Chandigarh,YES
ICICI Bank Atm,,,,,"Comviva Technologies, A26, Info Technology Park, Sector 34, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=10945157029545182558,ChIJHfc1yhwYDTkRXgXpFFQC5Zc,,bitcoin cash Chandigarh,YES
